#node	identifier	category	term ID	term description
yheI	224308.BSU09710	GO Function	GO:0032559	Adenyl ribonucleotide binding
yheI	224308.BSU09710	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
yheI	224308.BSU09710	GO Function	GO:0036094	Small molecule binding
yheI	224308.BSU09710	GO Function	GO:0042626	ATPase-coupled transmembrane transporter activity
yheI	224308.BSU09710	GO Function	GO:0043167	Ion binding
yheI	224308.BSU09710	GO Function	GO:0043168	Anion binding
yheI	224308.BSU09710	GO Function	GO:0097159	Organic cyclic compound binding
yheI	224308.BSU09710	GO Function	GO:0097367	Carbohydrate derivative binding
yheI	224308.BSU09710	GO Function	GO:0140359	ABC-type transporter activity
yheI	224308.BSU09710	GO Function	GO:0140657	ATP-dependent activity
yheI	224308.BSU09710	GO Function	GO:1901265	Nucleoside phosphate binding
yheI	224308.BSU09710	GO Function	GO:1901363	Heterocyclic compound binding
yheI	224308.BSU09710	GO Component	GO:0005886	Plasma membrane
yheI	224308.BSU09710	GO Component	GO:0016020	Membrane
yheI	224308.BSU09710	GO Component	GO:0016021	Integral component of membrane
yheI	224308.BSU09710	GO Component	GO:0031224	Intrinsic component of membrane
